Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genus_Species,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,pyrinus,Enterobacter_pyrinus,117,0,80,0,0,37,0,418,168,0,171,39,0,0,67,165,0,45,57,0,45,0,0,54,45,74,55,0,150,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,radicincitans,Enterobacter_radicincitans,3,0,2,0,0,1,0,24,8,0,6,3,0,0,2,9,0,0,4,0,6,0,0,1,5,3,6,0,6,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,turicensis,Enterobacter_turicensis,0,0,1,0,0,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,casseliflavus,Enterococcus_casseliflavus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,cecorum,Enterococcus_cecorum,1,0,0,1,0,0,0,0,0,1,96,0,0,0,0,4,0,0,317,0,0,0,0,1,0,4,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,haemoperoxidus,Enterococcus_haemoperoxidus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,chrysanthemi,Erwinia_chrysanthemi,32,0,11,0,0,13,0,147,35,0,64,10,0,0,20,55,0,10,24,0,18,0,0,11,15,23,16,0,59,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,dispersa,Erwinia_dispersa,906,0,621,0,0,318,0,3158,1610,0,1441,333,0,0,1075,2569,0,306,571,0,377,0,1,529,322,556,467,0,1228,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,oleae,Erwinia_oleae,62,0,41,0,0,19,0,196,107,0,77,31,0,0,69,131,0,16,39,0,20,0,0,33,17,31,24,0,71,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,soli,Erwinia_soli,36,0,44,0,0,8,0,147,79,0,85,12,0,0,37,62,0,16,32,0,15,0,0,20,16,27,19,0,77,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,toletana,Erwinia_toletana,6,0,8,0,0,3,0,32,13,0,19,5,0,0,15,30,0,3,14,0,3,0,0,3,2,10,10,0,10,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,mathurensis,Erythrobacter_mathurensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,nanhaisediminis,Erythrobacter_nanhaisediminis,7,6,2,22,38,0,2,36,19,2,3,0,6,15,7,4,17,5,18,0,1,19,11,5,1,26,3,16,18,6
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,ramosum,Erythromicrobium_ramosum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,blattae,Escherichia_blattae,16,0,10,0,0,7,0,46,22,0,19,8,0,0,13,29,0,5,6,0,6,0,0,5,7,12,2,0,14,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,coli,Escherichia_coli,90,0,57,0,0,28,0,353,126,0,162,38,0,0,66,188,0,27,60,0,36,0,0,49,30,74,50,0,132,0
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Criblamydiaceae,Estrella,lausannensis,Estrella_lausannensis,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,biforme,Eubacterium_biforme,5,1,0,5,18,0,2,14,6,3,0,0,0,9,0,3,8,1,0,2,1,4,0,1,0,0,6,6,3,1
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,cylindroides,Eubacterium_cylindroides,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,dolichum,Eubacterium_dolichum,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ewingella,americana,Ewingella_americana,6,0,1,0,0,0,0,17,3,0,8,1,0,0,6,11,0,1,4,0,1,0,0,4,3,7,3,0,9,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,Faecalibacterium_prausnitzii,37,22,7,47,308,12,49,63,20,8,20,66,24,44,34,21,67,25,29,34,5,35,25,17,3,0,10,36,35,6
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Fangia,hongkongensis,Fangia_hongkongensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Ferruginibacter,lapsinanis,Ferruginibacter_lapsinanis,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,succinogenes,Fibrobacter_succinogenes,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,columnare,Flavobacterium_columnare,1,0,1,4,127,0,1,2,1,1,2,3,0,1,1,1,2,7,1,0,2,6,0,5,0,6,0,5,1,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,frigidarium,Flavobacterium_frigidarium,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,gelidilacus,Flavobacterium_gelidilacus,3,7,25,11,175,1,2,10,29,5,7,8,0,9,0,10,5,16,8,2,3,38,9,5,1,9,2,8,3,3
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,Flavobacterium_succinicans,31,36,17,36,499,11,18,40,34,12,13,8,12,10,8,9,20,63,13,15,3,186,36,7,1,13,4,9,27,11
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Formivibrio,citricus,Formivibrio_citricus,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Francisella,cantonensis,Francisella_cantonensis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Simkaniaceae,Fritschea,eriococci,Fritschea_eriococci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Fulvimonas,soli,Fulvimonas_soli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,saemankumensis,Gaetbulibacter_saemankumensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,melopsittaci,Gallibacterium_melopsittaci,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,obscuriglobus,Gemmata_obscuriglobus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans,Geobacillus_thermodenitrificans,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,lovleyi,Geobacter_lovleyi,4,1,0,5,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,obscurus,Geodermatophilus_obscurus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Georgfuchsia,toluolica,Georgfuchsia_toluolica,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Geovibrio,thiophilus,Geovibrio_thiophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Gilvimarinus,chinensis,Gilvimarinus_chinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Gloeocapsopsis,crepidinum,Gloeocapsopsis_crepidinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,diazotrophicus,Gluconacetobacter_diazotrophicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Gluconacetobacter,liquefaciens,Gluconacetobacter_liquefaciens,7,0,3,0,0,3,0,37,7,0,23,4,0,0,7,14,0,2,3,0,4,0,0,4,8,3,7,0,18,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,boraciitolerans,Gracilibacillus_boraciitolerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,halophilus,Gracilibacillus_halophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,halotolerans,Gracilibacillus_halotolerans,1,0,0,0,0,0,0,6,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,hollisae,Grimontia_hollisae,4,0,1,0,0,2,0,35,11,0,19,2,0,0,1,6,0,3,9,0,1,0,0,2,2,8,2,0,13,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Gulbenkiania,mobilis,Gulbenkiania_mobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,felis,Haemophilus_felis,1,1,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae,Haemophilus_influenzae,0,0,0,0,0,1,0,1,3,0,3,0,0,0,3,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,paracuniculus,Haemophilus_paracuniculus,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parainfluenzae,Haemophilus_parainfluenzae,32,0,49,0,3,18,0,278,89,0,56,16,0,0,30,53,0,12,49,0,20,0,0,28,20,19,18,0,150,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,parasuis,Haemophilus_parasuis,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Haererehalobacter,salaria,Haererehalobacter_salaria,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Hafnia,alvei,Hafnia_alvei,763,0,328,0,1,320,0,2318,1095,0,1387,283,1,0,719,2016,0,240,520,0,238,0,0,472,226,526,309,0,800,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,chejuensis,Hahella_chejuensis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,ganghwensis,Hahella_ganghwensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halalkalibacillus,halophilus,Halalkalibacillus_halophilus,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,Haliea,mediterranea,Haliea_mediterranea,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,0
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halococcus,hamelinensis,Halococcus_hamelinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,halocynthiae,Halomonas_halocynthiae,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,jeotgali,Halomonas_jeotgali,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,kribbensis,Halomonas_kribbensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,lutea,Halomonas_lutea,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,nitritophilus,Halomonas_nitritophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,pacifica,Halomonas_pacifica,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,phosphatis,Halomonas_phosphatis,2,5,0,10,46,0,2,5,0,0,2,4,1,0,1,0,6,3,0,1,1,11,0,1,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,halophila,Halorhodospira_halophila,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halorientalis,regularis,Halorientalis_regularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archaea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halosimplex,carlsbadense,Halosimplex_carlsbadense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,hydrothermalis,Halothiobacillus_hydrothermalis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,Helcobacillus,massiliensis,Helcobacillus_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Herbidospora,cretacea,Herbidospora_cretacea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea,marina,Hoeflea_marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,palleronii,Hydrogenophaga_palleronii,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,gracilis,Hylemonella_gracilis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,sulfonivorans,Hyphomicrobium_sulfonivorans,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,zavarzinii,Hyphomicrobium_zavarzinii,0,2,1,1,0,0,0,5,4,0,0,0,0,0,1,0,0,0,5,0,0,2,0,1,0,2,1,0,2,1
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,oceanitis,Hyphomonas_oceanitis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Imtechella,halotolerans,Imtechella_halotolerans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,limosus,Inquilinus_limosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Intrasporangium,calvum,Intrasporangium_calvum,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ishikawaella,capsulata,Ishikawaella_capsulata,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,lividum,Janthinobacterium_lividum,13,1,19,2,3,3,1,55,32,0,34,6,0,1,13,25,3,5,14,0,19,0,4,15,12,9,10,0,27,1
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,psychrophilus,Jeotgalicoccus_psychrophilus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
Bacteria,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,Jonquetella,anthropi,Jonquetella_anthropi,0,0,0,0,0,0,0,11,0,0,1,0,0,0,4,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Frankiaceae,Kaistibacter,ginsenosidimutans,Kaistibacter_ginsenosidimutans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,denitrificans,Kingella_denitrificans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,potus,Kingella_potus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,oxytoca,Klebsiella_oxytoca,1423,1,452,2,1,535,2,3361,1463,0,2125,705,0,1,690,1884,1,434,831,0,257,1,0,1044,509,784,497,0,731,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Kleidoceria,schneideri,Kleidoceria_schneideri,5,0,6,0,0,1,0,21,9,0,10,2,0,0,2,7,0,2,3,0,2,0,0,4,1,4,2,0,7,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Knoellia,subterranea,Knoellia_subterranea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,palustris,Kocuria_palustris,4,0,2,0,0,0,0,38,11,0,7,2,0,0,6,20,0,0,9,0,4,0,1,4,1,1,1,0,28,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,rhizophila,Kocuria_rhizophila,0,0,1,0,0,0,0,87,1,0,11,2,0,0,1,1,0,1,1,0,6,0,0,0,0,0,0,0,64,0
Bacteria,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Kosmotoga,mrcj,Kosmotoga_mrcj,0,7,60,3,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Kribbia,dieselivorans,Kribbia_dieselivorans,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Krokinobacter,genikus,Krokinobacter_genikus,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,pectinoschiza,Lachnospira_pectinoschiza,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,agilis,Lactobacillus_agilis,1,0,0,0,0,0,0,4,1,0,2,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,brevis,Lactobacillus_brevis,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
